[0.027s][info][class,load] java.lang.Object source: shared objects file
[7.241s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouter$$Lambda$3733/0x00007be3289ab5e8 source: net.minecraft.world.level.levelgen.NoiseRouter
[7.241s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouter$$Lambda$3734/0x00007be3289ab828 source: net.minecraft.world.level.levelgen.NoiseRouter
[7.241s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouter$$Lambda$3735/0x00007be3289aba68 source: net.minecraft.world.level.levelgen.NoiseRouter
[7.241s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouter$$Lambda$3736/0x00007be3289abca8 source: net.minecraft.world.level.levelgen.NoiseRouter
[7.241s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouter$$Lambda$3737/0x00007be3289ae000 source: net.minecraft.world.level.levelgen.NoiseRouter
[7.241s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouter$$Lambda$3738/0x00007be3289ae240 source: net.minecraft.world.level.levelgen.NoiseRouter
[7.242s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouter$$Lambda$3739/0x00007be3289ae480 source: net.minecraft.world.level.levelgen.NoiseRouter
[7.242s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouter$$Lambda$3740/0x00007be3289ae6c0 source: net.minecraft.world.level.levelgen.NoiseRouter
[7.242s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouter$$Lambda$3741/0x00007be3289ae900 source: net.minecraft.world.level.levelgen.NoiseRouter
[7.242s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouter$$Lambda$3742/0x00007be3289aeb40 source: net.minecraft.world.level.levelgen.NoiseRouter
[7.242s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouter$$Lambda$3743/0x00007be3289aed80 source: net.minecraft.world.level.levelgen.NoiseRouter
[7.242s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouter$$Lambda$3744/0x00007be3289aefc0 source: net.minecraft.world.level.levelgen.NoiseRouter
[7.242s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouter$$Lambda$3745/0x00007be3289af200 source: net.minecraft.world.level.levelgen.NoiseRouter
[7.242s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00007be3289ac400 source: __JVM_LookupDefineClass__
[7.242s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouter$$Lambda$3746/0x00007be3289af440 source: net.minecraft.world.level.levelgen.NoiseRouter
[7.242s][info][class,load] net.minecraft.world.level.levelgen.NoiseGeneratorSettings$$Lambda$3747/0x00007be3289af740 source: net.minecraft.world.level.levelgen.NoiseGeneratorSettings
[7.243s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.243s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$RuleSource$$Lambda$3748/0x00007be3289afb88 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.243s][info][class,load] net.minecraft.world.level.levelgen.NoiseGeneratorSettings$$Lambda$3749/0x00007be3289ad000 source: net.minecraft.world.level.levelgen.NoiseGeneratorSettings
[7.243s][info][class,load] net.minecraft.world.level.levelgen.NoiseGeneratorSettings$$Lambda$3750/0x00007be3289ad240 source: net.minecraft.world.level.levelgen.NoiseGeneratorSettings
[7.243s][info][class,load] net.minecraft.world.level.levelgen.NoiseGeneratorSettings$$Lambda$3751/0x00007be3289ad480 source: net.minecraft.world.level.levelgen.NoiseGeneratorSettings
[7.243s][info][class,load] net.minecraft.world.level.levelgen.NoiseGeneratorSettings$$Lambda$3752/0x00007be3289ad6c0 source: net.minecraft.world.level.levelgen.NoiseGeneratorSettings
[7.243s][info][class,load] net.minecraft.world.level.levelgen.NoiseGeneratorSettings$$Lambda$3753/0x00007be3289ad900 source: net.minecraft.world.level.levelgen.NoiseGeneratorSettings
[7.243s][info][class,load] net.minecraft.world.level.levelgen.NoiseGeneratorSettings$$Lambda$3754/0x00007be3289adb40 source: net.minecraft.world.level.levelgen.NoiseGeneratorSettings
[7.243s][info][class,load] net.minecraft.world.level.levelgen.NoiseGeneratorSettings$$Lambda$3755/0x00007be3289add80 source: net.minecraft.world.level.levelgen.NoiseGeneratorSettings
[7.244s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00007be3289ac800 source: __JVM_LookupDefineClass__
[7.244s][info][class,load] net.minecraft.world.level.levelgen.NoiseGeneratorSettings$$Lambda$3756/0x00007be3289acc00 source: net.minecraft.world.level.levelgen.NoiseGeneratorSettings
[7.244s][info][class,load] net.minecraft.world.level.levelgen.NoiseBasedChunkGenerator$$Lambda$3757/0x00007be3289b0000 source: net.minecraft.world.level.levelgen.NoiseBasedChunkGenerator
[7.244s][info][class,load] net.minecraft.world.level.levelgen.NoiseBasedChunkGenerator$$Lambda$3758/0x00007be3289afdc8 source: net.minecraft.world.level.levelgen.NoiseBasedChunkGenerator
[7.245s][info][class,load] net.minecraft.world.level.levelgen.FlatLevelSource source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.245s][info][class,load] net.minecraft.world.level.levelgen.FlatLevelSource$$Lambda$3759/0x00007be3289b0518 source: net.minecraft.world.level.levelgen.FlatLevelSource
[7.245s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.246s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings$$Lambda$3760/0x00007be3289b09b0 source: net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings
[7.246s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings$$Lambda$3761/0x00007be3289b0bf0 source: net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings
[7.246s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLayerInfo source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.246s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLayerInfo$$Lambda$3762/0x00007be3289b1050 source: net.minecraft.world.level.levelgen.flat.FlatLayerInfo
[7.246s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLayerInfo$$Lambda$3763/0x00007be3289b1290 source: net.minecraft.world.level.levelgen.flat.FlatLayerInfo
[7.247s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLayerInfo$$Lambda$3764/0x00007be3289b14d0 source: net.minecraft.world.level.levelgen.flat.FlatLayerInfo
[7.247s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLayerInfo$$Lambda$3765/0x00007be3289b1710 source: net.minecraft.world.level.levelgen.flat.FlatLayerInfo
[7.247s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings$$Lambda$3766/0x00007be3289b1940 source: net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings
[7.247s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings$$Lambda$3767/0x00007be3289b1b80 source: net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings
[7.247s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings$$Lambda$3768/0x00007be3289b1dc0 source: net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings
[7.247s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings$$Lambda$3769/0x00007be3289b2000 source: net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings
[7.247s][info][class,load] com.mojang.serialization.MapCodec$7 source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/com/mojang/datafixerupper/6.0.8/datafixerupper-6.0.8.jar%2377!/
[7.247s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings$$Lambda$3770/0x00007be3289b2220 source: net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings
[7.248s][info][class,load] net.minecraft.data.worldgen.placement.MiscOverworldPlacements source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.248s][info][class,load] net.minecraft.data.worldgen.placement.PlacementUtils source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.249s][info][class,load] it.unimi.dsi.fastutil.longs.AbstractLongCollection source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[7.249s][info][class,load] it.unimi.dsi.fastutil.longs.AbstractLongSet source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[7.249s][info][class,load] it.unimi.dsi.fastutil.longs.LongOpenHashSet source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[7.249s][info][class,load] java.util.function.LongConsumer source: shared objects file
[7.249s][info][class,load] java.util.function.LongPredicate source: jrt:/java.base
[7.250s][info][class,load] java.util.PrimitiveIterator$OfLong source: jrt:/java.base
[7.250s][info][class,load] it.unimi.dsi.fastutil.longs.LongIterator source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[7.250s][info][class,load] it.unimi.dsi.fastutil.longs.LongSpliterator source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[7.250s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00007be3289b8000 source: __JVM_LookupDefineClass__
[7.250s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings$$Lambda$3771/0x00007be3289b2870 source: net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings
[7.250s][info][class,load] net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings$$Lambda$3772/0x00007be3289b2b00 source: net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings
[7.252s][info][class,load] net.minecraft.world.level.levelgen.FlatLevelSource$$Lambda$3773/0x00007be3289b2d40 source: net.minecraft.world.level.levelgen.FlatLevelSource
[7.252s][info][class,load] net.minecraft.world.level.levelgen.FlatLevelSource$$Lambda$3774/0x00007be3289b2f80 source: net.minecraft.world.level.levelgen.FlatLevelSource
[7.253s][info][class,load] net.minecraft.world.level.levelgen.DebugLevelSource source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.253s][info][class,load] net.minecraft.world.level.levelgen.DebugLevelSource$$Lambda$3775/0x00007be3289b3490 source: net.minecraft.world.level.levelgen.DebugLevelSource
[7.253s][info][class,load] net.minecraft.world.level.levelgen.DebugLevelSource$$Lambda$3776/0x00007be3289b36d0 source: net.minecraft.world.level.levelgen.DebugLevelSource
[7.253s][info][class,load] net.minecraft.world.level.levelgen.DebugLevelSource$$Lambda$3777/0x00007be3289b3910 source: net.minecraft.world.level.levelgen.DebugLevelSource
[7.257s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$ConditionSource$$Lambda$3778/0x00007be3289b3b50 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.257s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$BiomeConditionSource source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.257s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$Condition source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.258s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$BiomeConditionSource$$Lambda$3779/0x00007be3289bc200 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.258s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$BiomeConditionSource$$Lambda$3780/0x00007be3289bc440 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.258s][info][class,load] net.minecraft.util.KeyDispatchDataCodec source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.258s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$StoneDepthCheck source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.258s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$StoneDepthCheck$$Lambda$3781/0x00007be3289bcaf8 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.258s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$StoneDepthCheck$$Lambda$3782/0x00007be3289bcd38 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.258s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$StoneDepthCheck$$Lambda$3783/0x00007be3289bcf78 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.259s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$StoneDepthCheck$$Lambda$3784/0x00007be3289bd1b8 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.259s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$StoneDepthCheck$$Lambda$3785/0x00007be3289bd3f8 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.259s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$StoneDepthCheck$$Lambda$3786/0x00007be3289bd638 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.259s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$NoiseThresholdConditionSource source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.259s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$NoiseThresholdConditionSource$$Lambda$3787/0x00007be3289bdaf0 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.259s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$NoiseThresholdConditionSource$$Lambda$3788/0x00007be3289bdd30 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.259s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$NoiseThresholdConditionSource$$Lambda$3789/0x00007be3289bdf70 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.259s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$NoiseThresholdConditionSource$$Lambda$3790/0x00007be3289be1b0 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.260s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00007be3289b8400 source: __JVM_LookupDefineClass__
[7.260s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$NoiseThresholdConditionSource$$Lambda$3791/0x00007be3289be3f0 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.260s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$VerticalGradientConditionSource source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.260s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$VerticalGradientConditionSource$$Lambda$3792/0x00007be3289be898 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.260s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$VerticalGradientConditionSource$$Lambda$3793/0x00007be3289bead8 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.261s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$VerticalGradientConditionSource$$Lambda$3794/0x00007be3289bed18 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.261s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$VerticalGradientConditionSource$$Lambda$3795/0x00007be3289bef58 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.261s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$VerticalGradientConditionSource$$Lambda$3796/0x00007be3289bf198 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.261s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$YConditionSource source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.261s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$YConditionSource$$Lambda$3797/0x00007be3289bf640 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.261s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$YConditionSource$$Lambda$3798/0x00007be3289bf880 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.261s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$YConditionSource$$Lambda$3799/0x00007be3289bfac0 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.261s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$YConditionSource$$Lambda$3800/0x00007be3289bfd00 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.261s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$YConditionSource$$Lambda$3801/0x00007be3289ba000 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.262s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$WaterConditionSource source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.262s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$WaterConditionSource$$Lambda$3802/0x00007be3289ba4a0 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.262s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$WaterConditionSource$$Lambda$3803/0x00007be3289ba6e0 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.262s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$WaterConditionSource$$Lambda$3804/0x00007be3289ba920 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.262s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$WaterConditionSource$$Lambda$3805/0x00007be3289bab60 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.262s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$WaterConditionSource$$Lambda$3806/0x00007be3289bada0 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.262s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$Temperature source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.262s][info][class,load] com.mojang.serialization.MapCodec$$Lambda$3807/0x00007be3289b5058 source: com.mojang.serialization.MapCodec
[7.263s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$Steep source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.263s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$NotConditionSource source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.263s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$NotConditionSource$$Lambda$3808/0x00007be3289bbd70 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.263s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$NotConditionSource$$Lambda$3809/0x00007be3289b9000 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.263s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$Hole source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.264s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$AbovePreliminarySurface source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.264s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$Bandlands source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.264s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$BlockRuleSource source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.264s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$SurfaceRule source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.265s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$BlockRuleSource$$Lambda$3810/0x00007be3289c0200 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.265s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$BlockRuleSource$$Lambda$3811/0x00007be3289c0440 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.265s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$SequenceRuleSource source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.265s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$SequenceRuleSource$$Lambda$3812/0x00007be3289c08e8 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.265s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$SequenceRuleSource$$Lambda$3813/0x00007be3289c0b28 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.266s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$TestRuleSource source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.266s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$TestRuleSource$$Lambda$3814/0x00007be3289c0fd0 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.266s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$TestRuleSource$$Lambda$3815/0x00007be3289c1210 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.266s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$TestRuleSource$$Lambda$3816/0x00007be3289c1450 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.266s][info][class,load] net.minecraft.world.level.levelgen.SurfaceRules$TestRuleSource$$Lambda$3817/0x00007be3289c1690 source: net.minecraft.world.level.levelgen.SurfaceRules
[7.266s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$BlendAlpha source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.267s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$BlendOffset source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.267s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$BeardifierMarker source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.267s][info][class,load] net.minecraft.world.level.levelgen.synth.BlendedNoise source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.268s][info][class,load] net.minecraft.world.level.levelgen.synth.BlendedNoise$$Lambda$3818/0x00007be3289c31d0 source: net.minecraft.world.level.levelgen.synth.BlendedNoise
[7.268s][info][class,load] net.minecraft.world.level.levelgen.synth.BlendedNoise$$Lambda$3819/0x00007be3289c3410 source: net.minecraft.world.level.levelgen.synth.BlendedNoise
[7.268s][info][class,load] net.minecraft.world.level.levelgen.synth.BlendedNoise$$Lambda$3820/0x00007be3289c3650 source: net.minecraft.world.level.levelgen.synth.BlendedNoise
[7.268s][info][class,load] net.minecraft.world.level.levelgen.synth.BlendedNoise$$Lambda$3821/0x00007be3289c3890 source: net.minecraft.world.level.levelgen.synth.BlendedNoise
[7.268s][info][class,load] net.minecraft.world.level.levelgen.synth.BlendedNoise$$Lambda$3822/0x00007be3289c3ad0 source: net.minecraft.world.level.levelgen.synth.BlendedNoise
[7.268s][info][class,load] net.minecraft.world.level.levelgen.synth.BlendedNoise$$Lambda$3823/0x00007be3289c3d10 source: net.minecraft.world.level.levelgen.synth.BlendedNoise
[7.268s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00007be3289c4000 source: __JVM_LookupDefineClass__
[7.268s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00007be3289c4400 source: __JVM_LookupDefineClass__
[7.268s][info][class,load] net.minecraft.world.level.levelgen.synth.BlendedNoise$$Lambda$3824/0x00007be3289c6000 source: net.minecraft.world.level.levelgen.synth.BlendedNoise
[7.269s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Marker$Type source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.269s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$MarkerOrMarked source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.269s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Marker$Type$$Lambda$3825/0x00007be3289c66c0 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.269s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Marker$Type$$Lambda$3826/0x00007be3289c6908 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.269s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Noise source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.270s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Noise$$Lambda$3827/0x00007be3289c7000 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.270s][info][class,load] net.minecraft.world.level.levelgen.DensityFunction$NoiseHolder source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.270s][info][class,load] net.minecraft.world.level.levelgen.DensityFunction$NoiseHolder$$Lambda$3828/0x00007be3289c7450 source: net.minecraft.world.level.levelgen.DensityFunction
[7.270s][info][class,load] net.minecraft.world.level.levelgen.DensityFunction$NoiseHolder$$Lambda$3829/0x00007be3289c7690 source: net.minecraft.world.level.levelgen.DensityFunction
